ZIPCODE,STATE,YEAR,share_wages,share_business,share_capital_gains,share_interest,share_dividends,share_unemployment,share_social_security,income_stability_index,income_diversity_index,shock_response_index
3084,NH,2022,0.6302588875760884,0.06339829202997173,0.04871154450144325,0.003409957674648161,0.027219837578331813,0.0,0.04364147585361112,0.15737207090927274,0.8593007915177724,0.03013695470537599
3086,NH,2022,0.7245303650132126,0.042136461515588954,0.039959139238320875,0.005735853400027816,0.03033384009630095,0.001505901310709644,0.03540786425786402,0.11762262294009823,0.7349265020562168,0.01795514587901199
3087,NH,2022,0.6117864063399078,0.03414219381222033,0.15175290946582465,0.010937571888916574,0.024292105170385322,0.0009213731686811995,0.020815743889330055,0.1748001442907062,0.929683584195038,-0.021590390636053357
3101,NH,2022,0.6245932812169871,0.030189919477897505,0.0769678615864967,0.005920604737422823,0.008324529896471582,0.0006667136183299293,0.010939737540202362,0.18834494101161228,0.674772891929082,-0.04256236289537958
3102,NH,2022,0.8010724524137623,0.02822096278796687,0.018813975191977913,0.0034120102388221075,0.00905434186909679,0.0024601459153110587,0.03512872499495223,0.07312307814289534,0.5021845082007934,0.03145455401159298
3103,NH,2022,0.8413143873088843,0.026454464848621826,0.0156095159576853,0.002103656555877748,0.004063653225164454,0.0031495371315055283,0.028636814081230973,0.05102529828168268,0.4191083697718035,0.04180223473443432
3104,NH,2022,0.6105450248988993,0.037975190166259484,0.1925524274876633,0.007966858589810224,0.016063933293272617,0.0013596591607317808,0.030433929696827573,0.16808928052034477,0.9646441308424107,0.04519437605727655
3106,NH,2022,0.7103565110932827,0.05212235855236525,0.03070985723363486,0.0039831791338824155,0.011452713395111253,0.0010770653771323565,0.03461207245534104,0.045700883887187356,0.6608594012104696,0.027991565108184117
3109,NH,2022,0.8064630079134845,0.03063959110374361,0.019902117498470585,0.002543760977246265,0.0070905610482900165,0.0019142344049099126,0.035279142738736606,0.047977362991755056,0.4946562592310157,0.04646025837792733
3110,NH,2022,0.6317194466197275,0.04770860353568516,0.12694814706152335,0.008751591567798042,0.026715939570712607,0.0005639387520351644,0.02442460898709309,0.37198684748150795,0.9305019739791183,0.14428596528498522
3215,NH,2016,0.5479295027940966,0.02604241295314515,0.06129101590485743,0.009850981515976501,0.09653961885656971,0.0,0.03900988680326695,0.0,1.0250553098175377,0.022647375686639284
3216,NH,2022,0.7024158244608982,0.046965356969140136,0.03886937253418365,0.005761227908987732,0.027033454034480896,0.0,0.04070691239258498,0.16981708367844586,0.751257158798666,0.050698110162535344
3217,NH,2022,0.64745691022523,0.0492016495717458,0.03444009728243629,0.004705509146663847,0.01821930844876811,0.0,0.04071058475203553,0.07225404327183821,0.7443727401849698,0.055208935187979945
3218,NH,2022,0.7579237288135593,0.035720338983050846,0.00288135593220339,0.0011228813559322035,0.011567796610169491,0.0,0.03976694915254237,0.07336183035649044,0.46456757895004064,0.0694290829678424
3220,NH,2022,0.7090350832674782,0.05512981316474418,0.03671816659295725,0.0035018016515743606,0.010342277548593841,0.0012651436608689978,0.041564863081730456,0.09170881558679955,0.700649713444095,0.020631166591301965
3221,NH,2022,0.6584455135278281,0.049309264245045684,0.04215032881670124,0.002904179723705698,0.023851348369157435,0.0,0.036059495961513,0.11575678632845637,0.7559424742929133,0.15088291561774902
3222,NH,2022,0.5922406814940446,0.04240064757352658,0.0801179508923409,0.006915160158809698,0.03008518675557954,0.000948232663917049,0.05433835716763674,0.1365689134481872,0.9641935290719381,0.04816011433605998
3223,NH,2022,0.5723857738449758,0.054762613800731726,0.07806517484897472,0.0057219433336169485,0.02201565557729941,0.0004413766697864375,0.05010422870756403,0.15250674924674715,0.9614710166088414,0.03546083816080116
3224,NH,2022,0.5828074671838742,0.060194645516572574,0.08618432445537354,0.0073840612336785235,0.027998476084923632,0.0,0.04210854431475773,0.09712449559113637,0.9811975321914914,-0.025467213813869526
3225,NH,2022,0.7258216625072976,0.06768972176066414,0.04825081957747653,0.0024186356841787867,0.00643472570618388,0.00044266806951813334,0.03749847632367376,0.05578195999051203,0.708707192916902,0.057028470241942956
3226,NH,2022,0.3283166667545242,0.06356318627735226,0.10853395606770655,0.010574535716733174,0.04413788013769036,0.0,0.05059541067258475,0.1087051165159352,1.3454904738989084,-0.0030870325237791177
3227,NH,2022,0.36213841083852066,0.05737960589663263,0.11564072311051439,0.01033402498067456,0.09387417443074711,0.0,0.06219401386007025,0.2935768673494142,1.389347726980403,-0.11407005307204626
3229,NH,2022,0.6009437391456536,0.046300659226250575,0.06047918433653298,0.007516705035519236,0.03247889713108685,0.00037246956295408754,0.03795375094800235,0.11081464165813307,0.8955068129773056,0.005802084455939335
3230,NH,2022,0.7344533321450056,0.023818542367594304,0.022370268042155923,0.004567634410997973,0.004901851563022214,0.0,0.04514159666674094,0.18642343919235171,0.5278211717168134,0.1233218437619332
3231,NH,2016,0.4679848376190964,0.013932998668169244,0.007273844892941297,0.00338080114742342,0.02509988730662842,0.0,0.06638664071304169,0.0,0.7335032843567625,0.022647375686639284
3233,NH,2022,0.4182090719499479,0.042003388946819604,0.09805135557872784,0.005572210636079249,0.1197536496350365,0.0,0.045327163712200205,0.16056639441243914,1.2597676088857819,-0.2003196905937548
3234,NH,2022,0.6948244398710481,0.04409292065157446,0.034363244241780215,0.0030803169094602047,0.008460783126857942,0.0008877769258706266,0.03927740338700349,0.06371915681973138,0.6537116507913704,0.06578523503501543
3235,NH,2022,0.7711175587793897,0.03416508254127063,0.020290145072536268,0.0036218109054527263,0.009200600300150075,0.0009164582291145573,0.04537868934467234,0.07257643067066082,0.5614688265043014,0.06390685637321504
3237,NH,2022,0.6727134997209154,0.06881428913164819,0.03190335698907583,0.004058687504983654,0.01772585918188342,0.0007814368870106052,0.041990271908141294,0.07757315690300687,0.7699379303082226,0.06991479179751477
3240,NH,2022,0.7065670485865926,0.038882941163071456,0.034782806769777457,0.0022550739163117012,0.01307487300972643,0.0,0.045989840778114396,0.04495574546275711,0.6599649151520259,-0.01522850820769895
3241,NH,2022,0.4381447152040664,0.051913589475257885,0.09965988937060846,0.005680968754671849,0.03957990731050979,0.0,0.08263567050381222,0.1784470269931719,1.2124262136476496,0.05720964140067952
3242,NH,2022,0.6724627598234963,0.061985952138153194,0.058674125820808755,0.004555548142994654,0.02714268014905601,0.0,0.04262010731270312,0.05076266956347265,0.8521395289453356,0.02931090100998299
3243,NH,2022,0.7392423366107577,0.044274146905725856,0.012406015037593985,0.0015615962984384037,0.00335454019664546,0.0,0.051243493348756504,0.04507777692661722,0.5408912807252995,0.03835567886591579
3244,NH,2022,0.7225476604247619,0.0400581883506141,0.03081899778051146,0.002948470115009861,0.012708361809176056,0.0011813406752191826,0.04043244228353478,0.04530301185968367,0.6391302238570535,0.09680963861492471
3245,NH,2022,0.4893958678664457,0.07934969216197016,0.08803723656168601,0.009198141131896756,0.08864403267819086,0.0,0.045013911910963766,0.4619708733983137,1.2298231572699836,0.012519448000551454
3246,NH,2022,0.5852669348980738,0.04079109375563466,0.08986868338218854,0.00766571703818949,0.027717388504515456,0.0009736697044474554,0.04993534627094807,0.055388588002640425,0.9684388526420401,0.062273063027498084
3249,NH,2022,0.5274658942219392,0.05617032553465971,0.07830204478240946,0.011829593491147128,0.02818085954106036,0.0005189709652307856,0.04033987077254901,0.11500625149989746,1.0288563713395509,0.06339155290335964
3251,NH,2022,0.4036263722508043,0.0493071463442112,0.16958328639202874,0.005745615682151039,0.02874059609197992,0.0,0.02884073754177776,0.12815684258701285,1.1530255063985955,-0.04920055102114959
3253,NH,2022,0.4931885453836168,0.05936908364391333,0.10885544200070087,0.01023756890247531,0.047804708179696336,0.0006193233286535117,0.05032608144652771,0.09830246186281222,1.173421841865217,0.10693457762250264
3254,NH,2022,0.5127367495432448,0.06551532464928947,0.14688381332494999,0.01352040932555141,0.05665359048308981,0.00033715595285284053,0.03907136315796668,0.2274922441574241,1.200655873611657,0.07027056306720302
3255,NH,2022,0.4953964393207388,0.047718210997456656,0.15747065160652607,0.011367296393784915,0.08003198613933962,0.0,0.04102666622241473,0.3561970599332435,1.2197345708344074,0.13905945346041693
3256,NH,2022,0.659456656604752,0.05781588547936073,0.043380432970980945,0.004416748458304784,0.01797255504731569,0.0,0.04808422378192189,0.07669168554707365,0.7987318028327577,-0.053964155161327756
3257,NH,2022,0.4200514681066487,0.06482450219372257,0.1083403644954438,0.017108926763415456,0.0778117617279784,0.0,0.05031851164360446,0.2049601471503898,1.3234497653022816,0.2266582342727692
3258,NH,2022,0.6788251808659972,0.06571644530828204,0.03371846092934528,0.003253788287801893,0.015801029406471583,0.0,0.03708742756361804,0.08078779491428995,0.7328272897137059,0.029335665544248265
3259,NH,2022,0.4539278988431531,0.051587301587301584,0.017487220877051384,0.0011433952111918214,0.050242130750605324,0.0,0.07707828894269572,0.1549691847887285,1.0109441106462242,-0.05392207383470364
3260,NH,2016,0.6485991203779117,0.03693598305913015,0.011769017755334746,0.0016289297931259162,0.01694086984850953,0.0,0.040519628604007166,0.0,0.5991448529847854,0.022647375686639284
3261,NH,2022,0.7278959318735264,0.033826014126851184,0.04321809476318885,0.0037955624839632646,0.014354391281825356,0.0012006371122740937,0.04229825181426918,0.10240034268429718,0.6708466812498544,0.06804467402743591
3262,NH,2022,0.6436416496177453,0.0692186210114497,0.044937367646530994,0.0023868490003948173,0.013962169340655396,0.0,0.051326226625031404,0.10084199820566467,0.818927412620127,0.10778985353149567
3263,NH,2022,0.7653140022679681,0.041957409507377856,0.0270834347889607,0.0025532033309911576,0.008654454887610354,0.0003200200360370388,0.034722173910018715,0.07480440508517291,0.5668005156185473,0.039663488782312344
3264,NH,2022,0.6326195846392688,0.056309011199312614,0.05307224386576447,0.00328558735366199,0.023057695499770547,0.00037103215286524697,0.045705302830584764,0.04109375730326686,0.8471932990993402,0.03149808258430385
3266,NH,2022,0.6674168576038179,0.05771499071299774,0.021434672378963925,0.003064032863786114,0.015631990672324732,0.0,0.05343076777071273,0.09811950698533059,0.7235067847664007,0.10059409946996979
3268,NH,2022,0.6657314903517175,0.04165526207745997,0.03797728205830026,0.0023949637334063226,0.012539345832763104,0.0,0.048224305460517314,0.052930583175740606,0.7064699651766556,0.051868854519653035
3269,NH,2022,0.574698638401571,0.03594454236806927,0.03671347284492447,0.0050926856967101605,0.024020205126991826,0.00040220978789348537,0.04508298534300214,0.07313558668586967,0.8079674599608316,0.13606805311043363
3273,NH,2016,0.6758974358974359,0.028997668997668997,0.02414918414918415,0.0018648018648018648,0.01696969696969697,0.0,0.05501165501165501,0.0,0.6495533774734269,0.022647375686639284
3275,NH,2022,0.8026422154441055,0.03261413070653533,0.018450922546127305,0.003175158757937897,0.007027434705068587,0.0019396803173492008,0.036053886027634714,0.05989064413342378,0.5030056014960245,-0.005378701507910279
3276,NH,2022,0.793137008773046,0.03384036564102388,0.01633898141875045,0.0024107821457680628,0.008748972580362271,0.0013481121271627398,0.03628897746382967,0.06893158826875952,0.503326537718414,0.030923623882100307
3278,NH,2022,0.6771028894880228,0.04132377228519402,0.0344776477563062,0.006563810115325438,0.02811851559081349,0.0,0.0512188924805556,0.11043261779430201,0.7748755534775509,0.09385029137691442
3279,NH,2022,0.6511391670294587,0.023605669230397135,0.019300536932230446,0.002515358196681662,0.004401876844192909,0.0,0.06443186765346104,0.03894689916680938,0.5944193565542759,0.10883513543732785
3280,NH,2022,0.588224831020989,0.0336179295624333,0.01687813747578956,0.002707616901853828,0.015277283687102256,0.0,0.0748646191549073,0.1789369361415572,0.7386400133255488,0.0950166844188359
3281,NH,2022,0.7568503149825165,0.044256386658849525,0.026476283463242697,0.0036555256832796488,0.010952562254887076,0.0007965075130979938,0.03251432428834039,0.06445031907882522,0.5889306351870554,0.062321386484002726
3282,NH,2022,0.6166053802980452,0.06881583676629158,0.008709115540932844,0.0017141751223423373,0.011418618153667506,0.0,0.05485360391495479,0.07379595421939583,0.7057022276466693,0.08695023941267363
3284,NH,2022,0.695492225437779,0.048462255358807084,0.01785451513219208,0.003139255407857949,0.028547603865208222,0.0,0.03843135331338598,0.15897208701204849,0.6766210537093996,0.11504745208612577
3285,NH,2022,0.6289283366206443,0.045592014822784056,0.11600023907716216,0.0032634032634032634,0.01904249596557289,0.0,0.043093658478273865,0.05562983926873007,0.9098777253559645,0.09812020610296329
3287,NH,2022,0.6041581638777519,0.07192759225025809,0.05655054857993422,0.004801574916572636,0.04011715842796437,0.0,0.04393441048663962,0.0553184406584485,0.9575631197076796,0.09901795290950524
3290,NH,2022,0.7024405253526372,0.044285737420848924,0.03446533547101977,0.0038154464039903482,0.01647638018429448,0.0008259243064665015,0.032453966865860176,0.06755646740330268,0.6678044531265361,0.06568844488522775
3291,NH,2015,0.6606922126081582,0.0,0.0,0.0012360939431396785,0.0,0.0,0.06705809641532756,0.1073324359713333,0.3194617279403123,0.022647375686639284
3301,NH,2022,0.6803399318283778,0.0431986329730279,0.06025328985796772,0.006029822146860007,0.024175280286843404,0.0006248950155636186,0.043790347722278404,0.15442973968043894,0.8135825191282564,0.06769505193883767
3303,NH,2022,0.7378054151179383,0.03738567701785769,0.03451589191543743,0.002922632707542955,0.010252435393802738,0.00069022175175398,0.03701894666715778,0.04854396395399762,0.6103536467483577,0.048662926002879865
3304,NH,2022,0.6731572260121738,0.050572809654984126,0.07202210733749392,0.005584587867565988,0.025954070221248387,0.00035877170568819416,0.03351102741715874,0.06607351891807409,0.8343225298754106,0.013194949904614785
3307,NH,2022,0.6932196388997005,0.03477556337524723,0.035565917088321033,0.004551484196897365,0.012891900264510339,0.0004805668305624618,0.04951824168142788,0.11898932648475473,0.6844301378221156,0.0660866612415754
3431,NH,2022,0.6384434174104044,0.04490597467072763,0.06635767186262422,0.008344084528893498,0.041811263442396725,0.0008573738231523595,0.04978381931459087,0.18802301640592195,0.9361553736606929,-0.016290570706416513
3440,NH,2022,0.6417346616778614,0.04079700671685525,0.03576612721453365,0.0031285218410494523,0.017599062345038993,0.0,0.047054050398954154,0.09871533772017028,0.7353678329142441,-0.012994487654146814
3441,NH,2022,0.8096839868991768,0.0,0.0,0.0005311144551650881,0.0,0.0,0.03593874479950429,0.0496753403492222,0.1809539958454137,0.08179751986106937
3442,NH,2022,0.7634061754176611,0.02964647971360382,0.010627983293556086,0.0014730011933174224,0.009136336515513127,0.0,0.04452565632458234,0.07206901187918452,0.48792727306010686,-0.002614113307289067
3443,NH,2022,0.6090754544265725,0.07197593827644828,0.030966392049169608,0.004132339479534458,0.01854321956322741,0.0,0.05573427487903753,0.04533911836058058,0.8484476054627348,-0.06389531794630138
3444,NH,2022,0.48999758754430567,0.05726798671293633,0.12599513797390838,0.008629168445079518,0.0737190788130718,0.0,0.047163508824020636,0.07804427203016195,1.2148527578862882,-0.09671942249776894
3445,NH,2022,0.6965734748184894,0.017411872926180228,0.022405466671047012,0.0011826932553631853,0.01327244653240908,0.0,0.04267551496435494,0.07289682443580842,0.5342280723411053,0.05699377566418841
3446,NH,2022,0.7018614650959455,0.04265699115941356,0.03532010694870939,0.003721240638820016,0.018969457104359468,0.0009672691331325581,0.05065702495047498,0.06061941607239558,0.7262223905661077,0.04612387436382159
3447,NH,2022,0.6932149428376506,0.05943643918877013,0.03872154803497964,0.0026978975005685223,0.017469144735482004,0.0014678216286618014,0.05252113869880714,0.0631743444281441,0.7783459162439369,-0.007936276368227175
3448,NH,2022,0.6689755489367597,0.036711228094479464,0.022961834176075363,0.004329154256424465,0.026148091708803767,0.0,0.04751679711851493,0.07807569291413402,0.7031531050595915,-0.012949690345630005
3449,NH,2022,0.4133579330213004,0.059704652516805165,0.08763638838269654,0.00846118365834663,0.05794285109375354,0.0,0.053103568214985145,0.18353344207188618,1.2437131978813278,0.0556743936888095
3450,NH,2022,0.42184686186887216,0.05064029880610952,0.0803208163809778,0.007970386180217434,0.053041419329020206,0.0,0.06191222570532915,0.17890687376752704,1.2125679327120715,0.001055483016692106
3451,NH,2022,0.7691551054621346,0.025753973005799135,0.0136938262312469,0.0024291359460800245,0.006791316694322322,0.001650786047864242,0.04938672870657064,0.04223591347999669,0.5068636865138828,0.020436665686702542
3452,NH,2022,0.6675894017287158,0.058842518986013705,0.06124754856464929,0.00651294922805007,0.02913878957605301,0.0014446318609925186,0.04320982672488237,0.0890969717764529,0.8820778094585937,0.052493641961388865
3455,NH,2022,0.584082947714397,0.05813475760065735,0.03838169787657311,0.006605976733122865,0.04036024737274575,0.0,0.04975565454309562,0.06104381058202315,0.9272816552895281,0.0852542120268656
3456,NH,2022,0.688652381291379,0.02427564604541895,0.01331245105716523,0.001601765501530576,0.01242258133409269,0.0,0.05307183028404642,0.0821090542621538,0.5566685442136696,-0.0066200667113401205
3457,NH,2022,0.5566838812195849,0.08858873770980237,0.06366074088787367,0.004692620915681796,0.057453570364485056,0.0,0.06410765716555765,0.17984994912337265,1.114869367261379,0.10642596495543435
3458,NH,2022,0.43854915797337557,0.043273687905599406,0.11900207918920622,0.006507592190889371,0.05933114913457124,0.00045004095372678913,0.05513001683153167,0.11625604690168184,1.2174070261709995,0.03223422303238714
3461,NH,2022,0.5734060441943102,0.0671244372759633,0.0573315571584113,0.004539229235756024,0.02088981372001535,0.0018936853237827534,0.03307865813520352,0.05118861511169215,0.9023678552161845,0.01609742774383073
3462,NH,2022,0.507573359858932,0.059176199303703034,0.07503730162318578,0.01001039924040331,0.04029479585838947,0.0,0.05232174345526066,0.12273866182193638,1.0961262983200284,-0.03685958635245832
3464,NH,2022,0.6536092244511136,0.047701784868109304,0.03593429158110883,0.0035341968093508137,0.009753593429158111,0.0,0.056428684252092874,0.13089548409062285,0.7396458328953059,0.05983252597843955
3465,NH,2022,0.7843204689205556,0.03893715328139719,0.011827683658058825,0.001674716270167621,0.004515752799916264,0.0008224053112430282,0.04049224696083856,0.09722761109828304,0.48714908823586434,0.018127604903535786
3466,NH,2022,0.589079242861726,0.06054539621430863,0.03683028553095925,0.004837985242220084,0.02132820019249278,0.0,0.04373435996150144,0.13481873605823613,0.8417252665586425,0.015617905932358409
3467,NH,2022,0.6239308876555212,0.07479786854379207,0.049053027972286146,0.00787605065285076,0.03445772160622208,0.0,0.05402478494689819,0.06031034561787565,0.9536238768691521,0.008521887262317855
3470,NH,2022,0.7091857705413611,0.03519576775699076,0.04012808103843757,0.002002094907253948,0.011097704883255326,0.002220866867318121,0.04966786438790257,0.06660648975585953,0.6792927934626511,0.04014543562013319
3561,NH,2022,0.6385077271384979,0.04109065852938281,0.0629747022344719,0.010607343242445123,0.03958263608622896,0.00048823703120385865,0.0432680381927355,0.06234103118177138,0.9062082006537866,0.011161550112241962
3570,NH,2022,0.7494610874952152,0.02452807381590346,0.02198964482140339,0.004719261840965409,0.010304812941958619,0.001903821745875053,0.049867034671716666,0.054176154716078555,0.5766908759004605,0.0678624020221877
3574,NH,2022,0.6341861203187813,0.0526306509626913,0.04539283447351717,0.004407927216305805,0.025777558360956344,0.000652373228013259,0.0486811481768813,0.12917754392005681,0.8438450340107255,0.040976239620820906
3575,NH,2016,0.7566645340157816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8283522238065853e-08,0.022647375686639284
3576,NH,2022,0.579619628564768,0.031043593130779392,0.07072227834330562,0.010305773564379516,0.016833087263967674,0.002282617141969073,0.056142668428005284,0.08759108734048249,0.911694718380596,0.15102697055832642
3579,NH,2022,0.5777658687626533,0.0038108848398237466,0.04382517565797309,0.010956293914493272,0.0036917946885792544,0.0,0.04632606883410742,0.1448021583013529,0.625595215107386,0.012070690945671949
3580,NH,2022,0.43141263117500334,0.05396808997387569,0.143322066919546,0.012206101574838014,0.06105264711525689,0.0,0.050226558233583754,0.09378950934073381,1.275191309850413,0.1217512402742187
3581,NH,2022,0.609258079923579,0.033561534787454224,0.08091864352810062,0.0033195351058748607,0.013254258875975164,0.0010826301544340073,0.048678554370323195,0.07156130992870871,0.8402788685179652,0.0019595242316203174
3582,NH,2022,0.7335340025756001,0.02075995717676995,0.014817458224077205,0.004034072396083847,0.004933980853671782,0.0016291446214953995,0.05580984003351383,0.033321905411307265,0.5265893454074205,0.04019632011219387
3583,NH,2022,0.621625009401088,0.027200481335706586,0.03672691719521673,0.00243174810098022,0.013036175386698087,0.0,0.0638020506906666,0.12028394740910667,0.7278412081182503,0.06540212729334814
3584,NH,2022,0.6552950785883862,0.05218360445499584,0.07185551034740723,0.006183253307277155,0.02713761173749418,0.0006641272070779166,0.047656852342384294,0.10187715156703867,0.8950742324171403,0.08146592628660095
3585,NH,2022,0.6692356210825088,0.02590964639098041,0.03663223873536484,0.00430677652067647,0.02336697283872748,0.0007490046122915598,0.051691173571963574,0.09311989498290303,0.7207104181358801,0.05037882049307846
3586,NH,2022,0.4459913112164297,0.07249703791469195,0.08975118483412323,0.0077507898894154815,0.0638576224328594,0.0,0.050651658767772514,0.05042732215342792,1.2344482480812735,0.16602662226051074
3588,NH,2022,0.6728681889134933,0.02504809961157295,0.028188187461429558,0.0041746832685954915,0.00778669183577159,0.00228700039931753,0.056884597233818564,0.07039763584991253,0.6479208556309461,-0.028607221275912382
3590,NH,2022,0.7405092379814321,0.01296075006894016,0.011673867083371633,0.0015626436253332108,0.008824340472469897,0.0,0.05988601893556393,0.14293976636455094,0.47993748539966363,0.15528068634421044
3592,NH,2022,0.4950547065944859,0.028301240320701707,0.08698234313255214,0.002512620206034857,0.010415952854108134,0.0,0.07270609196189955,0.06919603910946026,0.9516044017462149,0.05232164194617717
3593,NH,2022,0.45674607531013284,0.004830387528817653,0.05280491821275662,0.00592820287627621,0.03754528488308267,0.0,0.08244593259413767,0.1520033100272851,0.9572269149137111,0.1447507790380484
3595,NH,2016,0.6380783966990864,0.017094017094017096,0.02823460064839375,0.0035956380783966992,0.01013852048334807,0.0,0.0547008547008547,0.0,0.6228074007220281,0.022647375686639284
3597,NH,2016,0.7423312883435583,0.03996020560437738,0.0,0.003979439562261648,0.0,0.0,0.04924556458298789,0.0,0.44280743623376784,0.022647375686639284
3598,NH,2022,0.6659102370146243,0.0308310292660024,0.04257742535691307,0.006616585806945242,0.02163214912967117,0.0006433999339210878,0.05616707531257065,0.08538628219529883,0.7712483727246544,0.03964127255014264
3601,NH,2022,0.690145057574398,0.033099047903893127,0.02188325606898958,0.0016948307661632021,0.0075768904840237275,0.0,0.04645830217835602,0.13027992380150333,0.5805543409545597,-0.03062475586997077
3602,NH,2022,0.6290849982043963,0.04746063847884023,0.05504942635190051,0.0057270304496569455,0.04814107774018561,0.0,0.049407450809911733,0.14969851841992052,0.9215515480181692,-0.007074618473238384
3603,NH,2022,0.7630332602710274,0.0359777110196671,0.019571540340545996,0.0033445415290527182,0.011920901592837903,0.0007943286131500206,0.04395683152469287,0.07899846362686164,0.5738038370889186,0.07747346478143868
3605,NH,2022,0.6977999270694056,0.034714962926947854,0.048328673878692115,0.0021392974352740977,0.009164944694299258,0.0,0.04152181840281998,0.06973192731325398,0.6606568173185421,0.0631582736986895
3607,NH,2022,0.5802503868335912,0.03319735546490364,0.0,0.0002813335208890139,0.0,0.0,0.050780700520467015,0.14643464916304724,0.4678998830047133,0.12468028003067008
3608,NH,2022,0.581543521958945,0.06411646464031187,0.08408357190716939,0.009849546202107571,0.044405189742340256,0.0,0.050941097642687456,0.07701228172365043,1.059231830236429,-0.08885813781024811
3609,NH,2022,0.7914090726615817,0.01055800883179446,0.0011240465676435167,0.0008430349257326375,0.00586109995985548,0.0,0.03761541549578482,0.089035725981956,0.3068165436869009,0.09156298325550877
3740,NH,2022,0.6213531154158694,0.02993525387297177,0.06060447193897612,0.003093134813494456,0.01648798133633909,0.0,0.052609504836299774,0.03556042060688655,0.7912077597968098,0.022946124460492354
3741,NH,2022,0.750126387098405,0.0463461489851116,0.01928667121660221,0.0035641161750208537,0.016721013118980815,0.0,0.04615656833750411,0.05390067859257756,0.6280547107486429,0.08299180989253532
3743,NH,2022,0.7693146309817199,0.03738678909694871,0.02151231084598199,0.0026154629650955974,0.010960888336110024,0.0013640330336555317,0.04177319176052391,0.040368934960666916,0.5714658865201391,0.04381076460895364
3745,NH,2022,0.6329482357155651,0.05330168965311362,0.03767389097856588,0.004761478297211774,0.04930145083288555,0.0,0.05333154218162278,0.10404518356622347,0.8972237376306008,0.03739963432185918
3746,NH,2016,0.5990733846281129,0.03433440886903284,0.015884834946636884,0.005377678497559361,0.026061057334326135,0.0,0.059981798626623645,0.0,0.7534870670380757,0.022647375686639284
3748,NH,2022,0.6806662900854207,0.049669916476579375,0.02644980186364597,0.006610294466411684,0.02294414667695797,0.0,0.04714308506280426,0.11696192813344264,0.7426921026424159,-0.03340757086897017
3750,NH,2022,0.29022678796192314,0.04671048168888822,0.13108705974570203,0.011780311880553817,0.11496167441720243,0.0,0.017410441742853052,0.09659244240283829,1.3715185182134682,0.07532058431777501
3751,NH,2016,0.6025881655635681,0.06421021436333103,0.028647634100563073,0.0024696236293588855,0.023214462115973524,0.0,0.05339326286673911,0.0,0.8315137207120329,0.022647375686639284
3752,NH,2022,0.6635440291884429,0.03352726555566512,0.02902409361338461,0.0023008907734279986,0.004240212996745883,0.0,0.05689774184005522,0.06049592713189104,0.6363176493208,0.11898065182919788
3753,NH,2022,0.5860848653781777,0.046620619923073245,0.10337630573944648,0.006418533472703299,0.03569305814596954,0.0,0.05085295785424908,0.07483688890180186,1.0108964798157172,0.06256196846284513
3755,NH,2022,0.4811696844687646,0.04575150443138266,0.17068839468630523,0.0170504166700675,0.08642391325893477,0.0,0.030769571599973414,0.24697706595058327,1.2380546623003417,0.08233376170008755
3765,NH,2022,0.6286427552476055,0.01013857754228653,0.017424088037497454,0.0027511717953943348,0.011259425310780518,0.0,0.05869166496841247,0.021341848036664317,0.5646730041304441,0.0727956845766951
3766,NH,2022,0.6985663436648826,0.04304783304466024,0.04131406072017435,0.007288778852138695,0.028473742885031822,0.00019591627266690593,0.031363941349949805,0.154190942127637,0.7376371962347544,0.14231794426542543
3768,NH,2022,0.5306049557949032,0.058923121167422744,0.09359605911330049,0.013224420880762202,0.06936906849238819,0.0,0.02504337016318314,0.1332758130869084,1.1050326646983322,0.13869559177965443
3770,NH,2022,0.6091086721543194,0.02689781325351293,0.03535794462459466,0.006693273468030265,0.043527064105762035,0.0,0.02914276211856656,0.11749167580481241,0.7661016769447577,0.06385014278330581
3771,NH,2022,0.7092459718026183,0.01834718026183283,0.011518126888217522,0.0030211480362537764,0.009409617321248741,0.0,0.0643567472306143,0.13141255278673458,0.539790133870533,0.03871671872034245
3773,NH,2022,0.6348728482200093,0.038761407077002596,0.0497330097902004,0.004077851727297441,0.01844598608496028,0.0005202197676799205,0.03881175092548775,0.0632089642612432,0.7640502143918947,0.06708811247001198
3774,NH,2022,0.6963675356879566,0.0416694591515314,0.0165370953689431,0.003283962200924871,0.010656122243817439,0.0,0.05760337778969238,0.11557328663904337,0.6367679197776213,0.0666820531001752
3777,NH,2022,0.627625952779327,0.04594587416673306,0.08591612886091414,0.0060021777813188855,0.031763737285209676,0.0,0.04282527288662258,0.11862287766923141,0.9208174317098099,0.059189867798870706
3779,NH,2022,0.6523458893689528,0.018864480009736506,0.043844702732306944,0.0026166859368344187,0.012900870200206901,0.0,0.05391590093105337,0.07548817555639524,0.6748330696289946,0.11971058987286018
3780,NH,2022,0.5582406693823626,0.03627656060772872,0.031927777166134534,0.0025872509082902123,0.014697787074755038,0.0,0.04926786304084554,0.07843667479282322,0.7609453844651135,0.09140851505209105
3781,NH,2022,0.620558631343613,0.030886882430267035,0.03352555676028363,0.008098331398305491,0.05405924063750372,0.0,0.04586495744537944,0.27836993387348563,0.8467814450457922,0.04730708287774206
3782,NH,2022,0.48310407474695044,0.03904316982437927,0.1418029241283848,0.012648152954407821,0.06991954321308072,0.0,0.030573579029327797,0.09571492117578986,1.1671917682513433,0.3064858156828599
